0.463227	0.607415	0	0	6.27663	1.65705	6.06344	1.44591	1.83523	0.907391
0.463227	0.607415	0	0	6.21132	1.39475	6.24516	1.53965	1.79443	0.965055
0.463227	0.607415	0	0	6.51821	1.6504	6.42265	1.63917	1.75066	1.02282
0.463227	0.607415	0	0	6.85127	1.74801	6.59561	1.74447	1.70388	1.08046
0.463227	0.607415	0	0	6.70402	1.89399	6.76374	1.85552	1.65403	1.13772
0.463227	0.607415	0	0	6.76076	2.24087	6.92672	1.97228	1.60107	1.19437
0.463227	0.607415	0	0	7.03128	2.34865	7.08425	2.09468	1.54501	1.25015
0.463227	0.607415	0	0	7.2882	2.11793	7.23601	2.2226	1.48582	1.30482
0.463227	0.607415	0	0	7.24262	2.33045	7.38168	2.35593	1.42354	1.35812
0.463227	0.607415	0	0	7.6686	2.64348	7.52097	2.49452	1.35819	1.40979
0.463227	0.607415	0	0	7.74293	2.94618	7.65355	2.63819	1.28982	1.45959
0.463227	0.607415	0	0	7.80654	2.48261	7.77914	2.78674	1.2185	1.50727
0.463227	0.607415	0	0	8.01421	2.90297	7.89745	2.93994	1.14431	1.55258
0.463227	0.607415	0	0	7.95962	2.95047	8.00819	3.09755	1.06735	1.59528
0.463227	0.607415	0	0	7.98819	3.40448	8.11108	3.25929	0.987752	1.63514
0.463227	0.607415	0	0	7.88857	3.52712	8.20588	3.42486	0.90564	1.67193
0.463227	0.607415	0	0	8.67285	3.938	8.29233	3.59395	0.82117	1.70543
0.463227	0.607415	0	0	8.23185	4.11338	8.37022	3.76622	0.734511	1.73545
0.463227	0.607415	0	0	8.43756	3.64137	8.43932	3.9413	0.645845	1.76178
0.463227	0.607415	0	0	8.44467	4.04931	8.49946	4.11882	0.555371	1.78425
0.463227	0.607415	0	0	8.51462	4.06198	8.55045	4.29838	0.4633	1.80269
0.463227	0.607415	0	0	8.64643	4.60763	8.59216	4.47957	0.369855	1.81694
0.463227	0.607415	0	0	8.45772	4.61438	8.62445	4.66196	0.27527	1.82689
0.463227	0.607415	0	0	8.57251	4.63192	8.64723	4.84513	0.179791	1.8324
0.463227	0.607415	0	0	8.791	5.07822	8.66041	5.0286	0.0836704	1.83338
0.463227	0.607415	0	0	8.53802	4.96285	8.66396	5.21194	-0.0128316	1.82976
0.463227	0.607415	0	0	8.48709	5.68825	8.65784	5.39466	-0.109448	1.82145
0.463227	0.607415	0	0	8.70261	5.68973	8.64205	5.57631	-0.205909	1.80843
0.463227	0.607415	0	0	8.57539	5.88318	8.61664	5.75641	-0.30194	1.79068
0.463227	0.607415	0	0	8.76262	5.96409	8.58165	5.93448	-0.397266	1.76818
0.463227	0.607415	0	0	8.59887	6.12063	8.53718	6.11006	-0.49161	1.74095
0.463227	0.607415	0	0	8.52115	6.16694	8.48333	6.28266	-0.584699	1.70903
0.463227	0.607415	0	0	8.08902	6.66724	8.42025	6.45183	-0.676262	1.67248
0.463227	0.607415	0	0	8.3565	6.30209	8.3481	6.6171	-0.766032	1.63137
0.463227	0.607415	0	0	8.15755	6.64057	8.26708	6.77802	-0.853746	1.5858
0.463227	0.607415	0	0	8.27869	7.05206	8.1774	6.93416	-0.939152	1.53587
0.463227	0.607415	0	0	7.9548	7.06681	8.07932	7.08508	-1.022	1.48173
0.463227	0.607415	0	0	7.95067	7.18281	7.97309	7.23037	-1.10206	1.42351
0.463227	0.607415	0	0	7.78027	7.52079	7.85902	7.36963	-1.17911	1.36138
0.463227	0.607415	0	0	7.9258	7.52586	7.73741	7.50249	-1.25292	1.29552
0.463227	0.607415	0	0	7.48311	7.71154	7.6086	7.62857	-1.32331	1.22612
0.463227	0.607415	0	0	7.504	7.68085	7.47294	7.74754	-1.39008	1.1534
0.463227	0.607415	0	0	7.52062	7.82285	7.33081	7.85907	-1.45308	1.07757
0.463227	0.607415	0	0	7.35715	7.87585	7.18258	7.96287	-1.51213	0.998861
0.463227	0.607415	0	0	7.12482	8.20067	7.02866	8.05866	-1.56711	0.917521
0.463227	0.607415	0	0	6.85328	8.05962	6.86947	8.1462	-1.6179	0.833798
0.463227	0.607415	0	0	6.82384	8.01472	6.70542	8.22525	-1.6644	0.74795
0.463227	0.607415	0	0	6.55748	8.38227	6.53695	8.29563	-1.70653	0.660241
0.463227	0.607415	0	0	6.23275	8.24286	6.36451	8.35716	-1.74423	0.57094
0.463227	0.607415	0	0	6.40408	8.07203	6.18853	8.40969	-1.77745	0.480319
0.463227	0.607415	0	0	6.07819	8.55571	6.00946	8.45311	-1.80617	0.388652
0.463227	0.607415	0	0	6.20753	8.30385	5.82776	8.48733	-1.83039	0.296213
0.463227	0.607415	0	0	5.45068	8.52483	5.64387	8.51229	-1.85014	0.203274
0.463227	0.607415	0	0	5.4239	8.44751	5.45824	8.52794	-1.86544	0.110105
0.463227	0.607415	0	0	5.18315	8.57315	5.27131	8.53429	-1.87635	0.0169717
0.463227	0.607415	0	0	5.00034	8.48741	5.08351	8.53135	-1.88296	-0.0758668
0.463227	0.607415	0	0	4.98521	8.68423	4.89526	8.51916	-1.88535	-0.168158
0.463227	0.607415	0	0	4.9584	8.44903	4.70699	8.49779	-1.88364	-0.259656
0.463227	0.607415	0	0	4.22429	8.174	4.5191	8.46733	-1.87796	-0.350129
0.463227	0.607415	0	0	4.38191	8.41687	4.33197	8.4279	-1.86846	-0.439352
0.463227	0.607415	0	0	4.18276	8.40149	4.14597	8.37962	-1.85529	-0.527114
0.463227	0.607415	0	0	3.66435	8.37711	3.96147	8.32267	-1.83863	-0.613216
0.463227	0.607415	0	0	3.6685	8.05372	3.77881	8.2572	-1.81868	-0.697473
0.463227	0.607415	0	0	3.58463	8.17972	3.59829	8.18342	-1.79562	-0.779715
0.463227	0.607415	0	0	3.30567	8.18396	3.42023	8.10153	-1.76967	-0.859787
0.463227	0.607415	0	0	3.16273	8.26325	3.24489	8.01176	-1.74104	-0.937549
0.463227	0.607415	0	0	3.18527	7.78479	3.07253	7.91435	-1.70997	-1.01288
0.463227	0.607415	0	0	3.02971	7.88099	2.90339	7.80954	-1.67669	-1.08567
0.463227	0.607415	0	0	2.63369	7.78423	2.73768	7.69758	-1.64143	-1.15582
0.463227	0.607415	0	0	2.39579	7.67158	2.57557	7.57876	-1.60443	-1.22327
0.463227	0.607415	0	0	2.44154	7.63511	2.41723	7.45333	-1.56594	-1.28795
0.463227	0.607415	0	0	2.30621	7.45209	2.2628	7.32159	-1.5262	-1.34982
0.463227	0.607415	0	0	2.25098	7.51726	2.11239	7.1838	-1.48545	-1.40885
0.463227	0.607415	0	0	1.99668	7.18872	1.96609	7.04026	-1.44394	-1.46503
0.463227	0.607415	0	0	1.71056	6.90942	1.82395	6.89124	-1.4019	-1.51835
0.463227	0.607415	0	0	1.5346	6.86554	1.68603	6.73704	-1.35956	-1.56882
0.463227	0.607415	0	0	1.53921	6.63125	1.55234	6.57793	-1.31715	-1.61647
0.463227	0.607415	0	0	1.40246	6.51246	1.42288	6.41419	-1.2749	-1.66134
0.463227	0.607415	0	0	1.0328	6.10157	1.29761	6.24611	-1.23303	-1.70346
0.463227	0.607415	0	0	1.3103	6.05449	1.17649	6.07395	-1.19173	-1.7429
0.463227	0.607415	0	0	1.10824	5.83363	1.05946	5.89797	-1.15121	-1.7797
0.463227	0.607415	0	0	0.817937	5.66013	0.946429	5.71844	-1.11167	-1.81394
0.463227	0.607415	0	0	0.921311	5.48925	0.837285	5.5356	-1.07328	-1.84569
0.463227	0.607415	0	0	0.99219	5.23308	0.731906	5.34971	-1.03621	-1.87503
0.463227	0.607415	0	0	0.682669	5.11729	0.630154	5.16099	-1.00063	-1.90204
0.463227	0.607415	0	0	0.433321	5.07134	0.531871	4.96968	-0.966698	-1.92679
0.463227	0.607415	0	0	0.482062	4.82489	0.436886	4.77599	-0.934544	-1.94936
0.463227	0.607415	0	0	0.10279	4.85616	0.345016	4.58015	-0.904306	-1.96985
0.463227	0.607415	0	0	0.282996	4.22945	0.256061	4.38235	-0.876103	-1.98832
0.463227	0.607415	0	0	0.0837533	4.1986	0.169815	4.18279	-0.850048	-2.00486
0.463227	0.607415	0	0	0.23747	4.13029	0.0860566	3.98165	-0.82624	-2.01954
0.463227	0.607415	0	0	-0.0697732	3.74811	0.00455718	3.77914	-0.80477	-2.03242
0.463227	0.607415	0	0	-0.132742	3.43407	-0.0749208	3.57541	-0.785719	-2.04358
0.463227	0.607415	0	0	-0.134345	3.18493	-0.152623	3.37063	-0.769155	-2.05306
0.463227	0.607415	0	0	-0.479903	3.06184	-0.2288	3.16498	-0.755139	-2.06092
0.463227	0.607415	0	0	-0.253802	2.97973	-0.303709	2.95862	-0.743722	-2.0672
0.463227	0.607415	0	0	-0.618113	2.39738	-0.377613	2.75168	-0.734943	-2.07194
0.463227	0.607415	0	0	-0.764352	2.51824	-0.450777	2.54434	-0.728833	-2.07516
0.463227	0.607415	0	0	-0.389139	2.67947	-0.523468	2.33674	-0.725414	-2.0769
0.463227	0.607415	0	0	-0.792163	2.22599	-0.595957	2.12903	-0.724696	-2.07715
0.463227	0.607415	0	0	-0.643394	2.18957	-0.668513	1.92136	-0.726682	-2.07592
0.463227	0.607415	0	0	-0.664131	1.78059	-0.741407	1.71387	-0.731364	-2.0732
0.463227	0.607415	0	0	-0.648306	1.19053	-0.814907	1.50671	-0.738725	-2.06899
0.463227	0.607415	0	0	-0.807482	1.33768	-0.889281	1.30005	-0.748739	-2.06325
0.463227	0.607415	0	0	-1.09804	1.41514	-0.964792	1.09402	-0.76137	-2.05596
0.463227	0.607415	0	0	-0.942525	0.629339	-1.0417	0.888785	-0.776571	-2.04707
0.463227	0.607415	0	0	-0.886148	0.92245	-1.12026	0.684513	-0.794287	-2.03654
0.463227	0.607415	0	0	-1.25214	0.409672	-1.20072	0.481367	-0.814452	-2.02432
0.463227	0.607415	0	0	-1.18004	0.517371	-1.28332	0.27952	-0.836991	-2.01035
0.463227	0.607415	0	0	-1.33637	-0.251264	-1.36829	0.0791509	-0.861818	-1.99456
0.463227	0.607415	0	0	-1.56086	-0.272496	-1.45587	-0.119554	-0.888838	-1.97688
0.463227	0.607415	0	0	-1.42727	-0.252462	-1.54625	-0.316403	-0.917945	-1.95723
0.463227	0.607415	0	0	-1.81594	-0.660926	-1.63965	-0.511194	-0.949022	-1.93555
0.463227	0.607415	0	0	-1.79959	-0.951359	-1.73627	-0.703719	-0.981944	-1.91175
0.463227	0.607415	0	0	-1.91489	-0.607067	-1.83626	-0.893762	-1.01657	-1.88575
0.463227	0.607415	0	0	-1.83686	-1.25352	-1.93981	-1.0811	-1.05276	-1.85747
0.463227	0.607415	0	0	-1.90763	-0.996549	-2.04706	-1.26549	-1.09035	-1.82683
0.463227	0.607415	0	0	-2.35677	-1.22167	-2.15813	-1.44671	-1.12918	-1.79376
0.463227	0.607415	0	0	-2.69612	-1.93665	-2.27315	-1.62449	-1.16907	-1.75818
0.463227	0.607415	0	0	-2.6023	-1.72658	-2.39221	-1.7986	-1.20983	-1.72001
0.463227	0.607415	0	0	-2.47658	-1.8782	-2.5154	-1.96875	-1.25127	-1.67921
0.463227	0.607415	0	0	-2.57883	-2.37555	-2.64276	-2.1347	-1.29319	-1.63571
0.463227	0.607415	0	0	-2.84618	-2.37402	-2.77433	-2.29615	-1.33537	-1.58946
0.463227	0.607415	0	0	-2.94112	-2.13194	-2.91014	-2.45284	-1.3776	-1.54042
0.463227	0.607415	0	0	-2.85433	-2.45689	-3.05017	-2.60449	-1.41965	-1.48857
0.463227	0.607415	0	0	-3.29219	-2.65936	-3.1944	-2.7508	-1.4613	-1.43389
0.463227	0.607415	0	0	-3.19104	-2.92911	-3.34277	-2.8915	-1.50231	-1.37637
0.463227	0.607415	0	0	-3.52321	-2.99362	-3.4952	-3.02631	-1.54243	-1.31602
0.463227	0.607415	0	0	-3.58281	-3.08565	-3.6516	-3.15493	-1.58144	-1.25286
0.463227	0.607415	0	0	-3.86963	-3.17496	-3.81184	-3.27709	-1.61908	-1.18692
0.463227	0.607415	0	0	-3.86826	-3.39334	-3.97578	-3.39251	-1.65512	-1.11827
0.463227	0.607415	0	0	-4.07773	-3.56198	-4.14323	-3.50093	-1.68932	-1.04695
0.463227	0.607415	0	0	-4.14713	-3.70996	-4.314	-3.60207	-1.72144	-0.973064
0.463227	0.607415	0	0	-4.3922	-3.78059	-4.48788	-3.69569	-1.75125	-0.8967
0.463227	0.607415	0	0	-4.89768	-3.83469	-4.66461	-3.78155	-1.77851	-0.817973
0.463227	0.607415	0	0	-4.78336	-3.91104	-4.84394	-3.85941	-1.80301	-0.737014
0.463227	0.607415	0	0	-5.02149	-3.86499	-5.02557	-3.92906	-1.82454	-0.653966
0.463227	0.607415	0	0	-5.09576	-3.97217	-5.20919	-3.99029	-1.84288	-0.568992
0.463227	0.607415	0	0	-5.40645	-4.16826	-5.39448	-4.04293	-1.85784	-0.482266
0.463227	0.607415	0	0	-5.4792	-4.08812	-5.58109	-4.0868	-1.86926	-0.393978
0.463227	0.607415	0	0	-5.77771	-4.24278	-5.76865	-4.12177	-1.87694	-0.30433
0.463227	0.607415	0	0	-5.86924	-4.16512	-5.95678	-4.14769	-1.88075	-0.213538
0.463227	0.607415	0	0	-6.23435	-4.27484	-6.14509	-4.16448	-1.88054	-0.121828
0.463227	0.607415	0	0	-6.49576	-3.96738	-6.33317	-4.17206	-1.8762	-0.0294378
0.463227	0.607415	0	0	-6.55604	-4.31755	-6.52059	-4.17036	-1.86761	0.0633876
0.463227	0.607415	0	0	-6.79673	-4.23786	-6.70692	-4.15936	-1.85469	0.156394
0.463227	0.607415	0	0	-6.92576	-4.26978	-6.89174	-4.13904	-1.83737	0.24932
0.463227	0.607415	0	0	-7.18095	-4.10505	-7.07459	-4.10945	-1.8156	0.341902
0.463227	0.607415	0	0	-7.10364	-4.08479	-7.25503	-4.07062	-1.78935	0.433868
0.463227	0.607415	0	0	-7.26337	-4.14977	-7.43261	-4.02263	-1.75862	0.524947
0.463227	0.607415	0	0	-7.81516	-3.96269	-7.60688	-3.96558	-1.7234	0.614868
0.463227	0.607415	0	0	-7.89114	-4.01019	-7.77739	-3.89961	-1.68373	0.703357
0.463227	0.607415	0	0	-7.93763	-3.97951	-7.9437	-3.82487	-1.63967	0.790145
0.463227	0.607415	0	0	-8.05351	-3.79325	-8.10538	-3.74155	-1.59126	0.874966
0.463227	0.607415	0	0	-8.22433	-3.68955	-8.26198	-3.64985	-1.53862	0.957558
0.463227	0.607415	0	0	-8.18344	-3.34413	-8.41311	-3.55003	-1.48183	1.03767
0.463227	0.607415	0	0	-8.18038	-3.49924	-8.55834	-3.44232	-1.42103	1.11505
0.463227	0.607415	0	0	-8.90172	-3.06861	-8.69728	-3.32704	-1.35636	1.18946
0.463227	0.607415	0	0	-8.80572	-3.37317	-8.82956	-3.20447	-1.28797	1.26068
0.463227	0.607415	0	0	-8.97898	-3.17363	-8.95481	-3.07496	-1.21605	1.32848
0.463227	0.607415	0	0	-9.0286	-2.8237	-9.0727	-2.93886	-1.14077	1.39267
0.463227	0.607415	0	0	-9.14976	-2.88559	-9.18288	-2.79653	-1.06236	1.45306
0.463227	0.607415	0	0	-9.13753	-2.68974	-9.28507	-2.64837	-0.981014	1.50948
0.463227	0.607415	0	0	-9.14882	-2.46845	-9.37898	-2.49479	-0.896973	1.56175
0.463227	0.607415	0	0	-9.5224	-2.4355	-9.46436	-2.33621	-0.810473	1.60975
0.463227	0.607415	0	0	-9.25069	-2.1338	-9.54097	-2.17305	-0.721764	1.65335
0.463227	0.607415	0	0	-9.59349	-1.91631	-9.60861	-2.00578	-0.631104	1.69244
0.463227	0.607415	0	0	-9.71629	-1.76205	-9.6671	-1.83484	-0.538755	1.72694
0.463227	0.607415	0	0	-9.53839	-1.62713	-9.71627	-1.66069	-0.444988	1.75677
0.463227	0.607415	0	0	-9.71864	-1.41757	-9.75602	-1.4838	-0.350076	1.78189
0.463227	0.607415	0	0	-9.72052	-1.18068	-9.78623	-1.30466	-0.254295	1.80227
0.463227	0.607415	0	0	-9.61601	-1.02355	-9.80683	-1.12373	-0.15792	1.81789
0.463227	0.607415	0	0	-9.4718	-1.19662	-9.81778	-0.941478	-0.0612291	1.82878
0.463227	0.607415	0	0	-9.75752	-0.607991	-9.81907	-0.758389	0.0355047	1.83495
0.463227	0.607415	0	0	-9.77283	-0.861526	-9.8107	-0.574926	0.13201	1.83646
0.463227	0.607415	0	0	-9.79292	-0.203443	-9.79271	-0.391552	0.228023	1.83339
0.463227	0.607415	0	0	-9.81855	-0.131197	-9.76517	-0.208719	0.323282	1.82581
0.463227	0.607415	0	0	-9.56163	-0.00454714	-9.72815	-0.0268731	0.417537	1.81383
0.463227	0.607415	0	0	-9.49524	0.118972	-9.68179	0.153555	0.510546	1.79759
0.463227	0.607415	0	0	-9.73582	0.538761	-9.6262	0.332145	0.602077	1.77721
0.463227	0.607415	0	0	-9.39823	0.861465	-9.56156	0.508494	0.69191	1.75287
0.463227	0.607415	0	0	-9.30581	0.715698	-9.48804	0.682214	0.779837	1.72473
0.463227	0.607415	0	0	-9.39226	0.819439	-9.40584	0.852936	0.865667	1.69297
0.463227	0.607415	0	0	-9.35461	1.25834	-9.31519	1.02031	0.949219	1.65781
0.463227	0.607415	0	0	-9.45399	1.23063	-9.21631	1.18401	1.03033	1.61944
0.463227	0.607415	0	0	-8.97251	1.17588	-9.10946	1.34372	1.10886	1.5781
0.463227	0.607415	0	0	-8.99843	1.33405	-8.99491	1.49916	1.18466	1.53401
0.463227	0.607415	0	0	-8.98177	1.85104	-8.87292	1.65006	1.25765	1.48741
0.463227	0.607415	0	0	-8.92075	2.00342	-8.74379	1.7962	1.3277	1.43854
0.463227	0.607415	0	0	-8.8209	1.887	-8.60782	1.93735	1.39476	1.38766
0.463227	0.607415	0	0	-8.31331	2.26783	-8.4653	2.07333	1.45875	1.33502
0.463227	0.607415	0	0	-8.55452	2.36559	-8.31655	2.20397	1.51964	1.28087
0.463227	0.607415	0	0	-8.26608	2.47916	-8.16187	2.32914	1.5774	1.22547
0.463227	0.607415	0	0	-8.0254	2.54311	-8.00157	2.44873	1.63202	1.16906
0.463227	0.607415	0	0	-7.66666	2.59988	-7.83598	2.56265	1.68352	1.11191
0.463227	0.607415	0	0	-7.61175	2.72467	-7.6654	2.67083	1.73191	1.05426
0.463227	0.607415	0	0	-7.41542	2.8892	-7.49013	2.77324	1.77724	0.99636
0.463227	0.607415	0	0	-7.57525	2.80822	-7.31048	2.86987	1.81955	0.938441
0.463227	0.607415	0	0	-6.83691	2.87944	-7.12676	2.96072	1.85891	0.880739
0.463227	0.607415	0	0	-6.95559	3.32064	-6.93924	3.04583	1.89541	0.823479
0.463227	0.607415	0	0	-6.55508	3.46895	-6.74821	3.12526	1.92912	0.766876
0.463227	0.607415	0	0	-6.58647	3.38451	-6.55394	3.19908	1.96014	0.711141
0.463227	0.607415	0	0	-6.15321	3.0878	-6.3567	3.26738	1.98858	0.656471
0.463227	0.607415	0	0	-6.21863	3.26266	-6.15673	3.33028	2.01456	0.603055
0.463227	0.607415	0	0	-5.95493	3.32152	-5.95428	3.38792	2.03819	0.551074
0.463227	0.607415	0	0	-5.81579	3.37012	-5.74957	3.44045	2.05959	0.500695
0.463227	0.607415	0	0	-5.68986	3.21381	-5.54283	3.48804	2.0789	0.452077
0.463227	0.607415	0	0	-5.24355	3.623	-5.33424	3.53086	2.09623	0.405369
0.463227	0.607415	0	0	-5.17788	3.36025	-5.12401	3.56912	2.11172	0.360708
0.463227	0.607415	0	0	-4.84043	3.96344	-4.91231	3.60303	2.1255	0.318221
0.463227	0.607415	0	0	-4.82006	3.35876	-4.6993	3.6328	2.13769	0.278026
0.463227	0.607415	0	0	-4.31857	3.54262	-4.48513	3.65868	2.14841	0.240229
0.463227	0.607415	0	0	-4.00932	3.61696	-4.26996	3.68091	2.1578	0.20493
0.463227	0.607415	0	0	-4.11616	3.67721	-4.05389	3.69974	2.16595	0.172216
0.463227	0.607415	0	0	-3.72661	3.78247	-3.83706	3.71544	2.17298	0.142167
0.463227	0.607415	0	0	-3.59575	3.64424	-3.61956	3.72826	2.179	0.114853
0.463227	0.607415	0	0	-3.13742	3.76065	-3.4015	3.7385	2.18409	0.0903378
0.463227	0.607415	0	0	-3.27575	3.46759	-3.18296	3.74643	2.18834	0.0686754
0.463227	0.607415	0	0	-2.82863	3.6159	-2.96402	3.75234	2.19184	0.0499132
0.463227	0.607415	0	0	-2.58066	3.70746	-2.74476	3.75652	2.19464	0.0340909
0.463227	0.607415	0	0	-2.1337	3.66305	-2.52523	3.75927	2.19681	0.0212416
0.463227	0.607415	0	0	-2.48181	3.73113	-2.3055	3.76088	2.19839	0.0113913
0.463227	0.607415	0	0	-2.08288	3.7864	-2.08563	3.76166	2.19943	0.00455969
0.463227	0.607415	0	0	-1.83193	3.59722	-1.86567	3.76191	2.19994	0.000760224
